,touch_x,touch_y,key
83009,0.411111111111,0.7095808383230001,c
83010,0.6092592592589999,0.39820359281400003,h
83011,0.046296296296300006,0.646706586826,shift
83012,0.509259259259,0.46407185628700004,g
83013,0.9111111111110001,0.616766467066,delete
83014,0.9,0.6227544910180001,delete
83015,0.442592592593,0.8712574850299999,space
83016,0.7629629629629999,0.8952095808380001,.
83017,0.759259259259,0.88622754491,.
83018,0.281481481481,0.359281437126,d
83019,0.614814814815,0.044910179640699995,u
83020,0.451851851852,0.12874251497000003,t
83021,0.485185185185,0.155688622754,t
83022,0.8777777777779999,0.158682634731,o
83023,0.36851851851899997,0.200598802395,r
83024,0.601851851852,0.8832335329340001,space
83025,0.348148148148,0.610778443114,x
83026,0.553703703704,0.419161676647,h
83027,0.12962962963,0.425149700599,a
83028,0.311111111111,0.149700598802,r
83029,0.17592592592599998,0.350299401198,s
83030,0.264814814815,0.08383233532930001,e
83031,0.701851851852,0.655688622754,n
83032,0.8666666666670001,0.41017964071900004,l
83033,0.218518518519,0.137724550898,e
83034,0.657407407407,0.155688622754,u
83035,0.685185185185,0.691616766467,n
83036,0.211111111111,0.320359281437,s
83037,0.787037037037,0.61377245509,m
83038,0.807407407407,0.0958083832335,o
83039,0.935185185185,0.595808383234,delete
83040,0.903703703704,0.625748502994,delete
83041,0.35370370370399995,0.631736526946,c
83042,0.35370370370399995,0.119760479042,r
83043,0.05,0.35329341317400004,a
83044,0.598148148148,0.419161676647,h
83045,0.644444444444,0.868263473054,space
83046,0.24814814814800001,0.31137724550900003,s
83047,0.9981481481479999,0.59880239521,delete
83048,0.701851851852,0.673652694611,n
83049,0.298148148148,0.347305389222,d
83050,0.940740740741,0.61377245509,delete
83051,0.937037037037,0.5568862275450001,delete
83052,0.709259259259,0.838323353293,space
83053,0.477777777778,0.41017964071900004,g
83054,0.316666666667,0.14670658682600002,r
83055,0.414814814815,0.35628742515,f
83056,0.701851851852,0.8323353293410001,space
83057,0.655555555556,0.09880239520960002,u
83058,0.637037037037,0.820359281437,space
83059,0.7722222222220001,0.131736526946,i
83060,0.325925925926,0.101796407186,r
83061,0.401851851852,0.610778443114,c
83062,0.938888888889,0.631736526946,delete
83063,0.414814814815,0.053892215568900004,t
83064,0.20740740740699998,0.39221556886200004,s
83065,0.62962962963,0.8712574850299999,space
83066,0.655555555556,0.8293413173649999,space
83067,0.48148148148100006,0.368263473054,g
83068,0.925925925926,0.607784431138,delete
83069,0.27407407407400003,0.38023952095799995,d
83070,0.7759259259260001,0.12874251497000003,i
83071,0.668518518519,0.658682634731,n
83072,0.116666666667,0.347305389222,a
83073,0.924074074074,0.206586826347,p
83074,0.964814814815,0.634730538922,delete
83075,0.918518518519,0.625748502994,delete
83076,0.905555555556,0.631736526946,delete
83077,0.36851851851899997,0.155688622754,r
83078,0.174074074074,0.365269461078,s
83079,0.431481481481,0.158682634731,t
83080,0.688888888889,0.625748502994,n
83081,0.407407407407,0.101796407186,t
83082,0.594444444444,0.916167664671,space
83083,0.6425925925930001,0.952095808383,space
83084,0.0722222222222,0.395209580838,a
83085,0.233333333333,0.062874251497,e
83086,0.777777777778,0.634730538922,m
83087,0.442592592593,0.206586826347,t
83088,0.822222222222,0.149700598802,o
83089,0.062962962963,0.35628742515,a
83090,0.912962962963,0.131736526946,p
83091,0.290740740741,0.407185628743,d
83092,0.633333333333,0.862275449102,space
83093,0.807407407407,0.233532934132,o
83094,0.472222222222,0.404191616766,g
83095,0.925925925926,0.634730538922,delete
83096,0.7518518518520001,0.658682634731,m
83097,0.0888888888889,0.383233532934,a
83098,0.896296296296,0.40119760479,l
83099,0.616666666667,0.40119760479,h
83100,0.594444444444,0.949101796407,space
83101,0.518518518519,0.733532934132,v
83102,0.142592592593,0.9041916167659999,symbol
83103,0.222222222222,0.383233532934,s
83104,0.540740740741,0.952095808383,space
83105,0.235185185185,0.140718562874,e
83106,0.725925925926,0.155688622754,i
83107,0.7759259259260001,0.700598802395,m
83108,0.655555555556,0.691616766467,n
83109,0.622222222222,0.8592814371259999,space
83110,0.383333333333,0.155688622754,r
83111,0.909259259259,0.694610778443,delete
83112,0.692592592593,0.715568862275,n
83113,0.0333333333333,0.9101796407189999,symbol
83114,0.48703703703699996,0.898203592814,space
83115,0.9314814814810001,0.619760479042,delete
83116,0.62037037037,0.646706586826,b
83117,0.709259259259,0.655688622754,n
83118,0.961111111111,0.574850299401,delete
83119,0.9777777777779999,0.559880239521,delete
83120,0.45,0.053892215568900004,t
83121,0.7037037037039999,0.703592814371,n
83122,0.6629629629630001,0.940119760479,space
83123,0.768518518519,0.634730538922,m
83124,0.916666666667,0.461077844311,l
83125,0.927777777778,0.7604790419159999,enter
83126,0.701851851852,0.646706586826,n
83127,0.218518518519,0.523952095808,y
83128,0.012962962963,0.368263473054,a
83129,0.707407407407,0.637724550898,n
83130,0.72962962963,0.41017964071900004,j
83131,0.211111111111,0.131736526946,e
83132,0.062962962963,0.9910179640719999,symbol
83133,0.8,0.655688622754,m
83134,0.614814814815,0.8832335329340001,space
83135,0.26296296296300004,0.39820359281400003,d
83136,0.788888888889,0.880239520958,.
83137,0.646296296296,0.919161676647,space
83138,0.677777777778,0.5568862275450001,n
83139,0.296296296296,0.419161676647,d
83140,0.625925925926,0.8592814371259999,space
83141,0.655555555556,0.652694610778,n
83142,0.653703703704,0.823353293413,space
83143,0.49074074074100005,0.12874251497000003,t
83144,0.49259259259300003,0.574850299401,v
83145,0.844444444444,0.161676646707,o
83146,0.875925925926,0.47005988023999995,l
83147,0.47962962963,0.107784431138,t
83148,0.674074074074,0.206586826347,u
83149,0.338888888889,0.12874251497000003,r
83150,0.162962962963,0.08982035928139999,w
83151,0.118518518519,0.404191616766,a
83152,0.735185185185,0.5568862275450001,n
83153,0.29444444444400003,0.646706586826,x
83154,0.127777777778,0.838323353293,symbol
83155,0.677777777778,0.925149700599,space
83156,0.698148148148,0.634730538922,n
83157,0.203703703704,0.314371257485,s
83158,0.638888888889,0.88622754491,space
83159,0.37592592592600005,0.607784431138,c
83160,0.601851851852,0.413173652695,h
83161,0.1,0.35628742515,a
83162,0.235185185185,0.365269461078,s
83163,0.774074074074,0.580838323353,m
83164,0.6629629629630001,0.185628742515,u
83165,0.24814814814800001,0.104790419162,e
83166,0.77037037037,0.155688622754,i
83167,0.290740740741,0.158682634731,e
83168,0.822222222222,0.338323353293,k
83169,0.0703703703704,0.8323353293410001,symbol
83170,0.690740740741,0.616766467066,n
83171,0.924074074074,0.428143712575,l
83172,0.625925925926,0.880239520958,space
83173,0.781481481481,0.820359281437,.
83174,0.764814814815,0.799401197605,.
83175,0.211111111111,0.889221556886,","
83176,0.95,0.6227544910180001,delete
83177,0.231481481481,0.383233532934,s
83178,0.20740740740699998,0.862275449102,","
83179,0.592592592593,0.880239520958,space
83180,0.22037037036999996,0.413173652695,s
83181,0.951851851852,0.616766467066,delete
83182,0.722222222222,0.601796407186,n
83183,0.905555555556,0.197604790419,p
83184,0.27037037036999995,0.0718562874251,e
83185,0.65,0.9550898203589999,space
83186,0.853703703704,0.5718562874249999,delete
83187,0.7240740740739999,0.844311377246,space
83188,0.22962962963000003,0.149700598802,e
83189,0.259259259259,0.122754491018,e
83190,0.361111111111,0.101796407186,r
83191,0.21296296296300002,0.39221556886200004,s
83192,0.47037037037,0.104790419162,t
83193,0.927777777778,0.559880239521,delete
83194,0.912962962963,0.580838323353,delete
83195,0.19259259259300002,0.634730538922,y
83196,0.18703703703699998,0.90119760479,","
83197,0.677777777778,0.634730538922,n
83198,0.801851851852,0.41017964071900004,k
83199,0.103703703704,0.39221556886200004,a
83200,0.511111111111,0.383233532934,g
83201,0.233333333333,0.119760479042,e
83202,0.637037037037,0.931137724551,space
83203,0.674074074074,0.137724550898,u
83204,0.7277777777779999,0.637724550898,n
83205,0.624074074074,0.8592814371259999,space
83206,0.535185185185,0.37425149700599997,g
83207,0.48703703703699996,0.0658682634731,t
83208,0.648148148148,0.880239520958,space
83209,0.627777777778,0.898203592814,space
83210,0.318518518519,0.425149700599,d
83211,0.809259259259,0.122754491018,o
83212,0.49629629629600003,0.41017964071900004,g
83213,0.805555555556,0.637724550898,m
83214,0.924074074074,0.577844311377,delete
83215,0.925925925926,0.619760479042,delete
83216,0.9981481481479999,0.64371257485,delete
83217,0.444444444444,0.122754491018,t
83218,0.19259259259300002,0.853293413174,","
83219,0.7833333333329999,0.377245508982,k
83220,0.625925925926,0.137724550898,u
83221,0.961111111111,0.5449101796410001,delete
83222,0.166666666667,0.39820359281400003,s
83223,0.927777777778,0.610778443114,delete
83224,0.6,0.8712574850299999,space
83225,0.940740740741,0.625748502994,delete
83226,0.614814814815,0.850299401198,space
83227,0.0777777777778,0.389221556886,a
83228,0.964814814815,0.167664670659,p
83229,0.501851851852,0.907185628743,space
83230,0.09259259259260001,0.8652694610780001,symbol
83231,0.535185185185,0.413173652695,g
83232,0.7629629629629999,0.6976047904189999,m
83233,0.798148148148,0.8922155688619999,.
83234,0.77037037037,0.461077844311,k
83235,0.892592592593,0.5868263473049999,delete
83236,0.774074074074,0.937125748503,.
83237,0.0722222222222,0.8832335329340001,symbol
83238,0.7962962962960001,0.395209580838,k
83239,0.0722222222222,0.874251497006,symbol
83240,0.922222222222,0.39820359281400003,l
83241,0.535185185185,0.853293413174,space
83242,0.218518518519,0.898203592814,","
83243,0.8722222222220001,0.631736526946,delete
83244,0.794444444444,0.862275449102,.
83245,0.575925925926,0.844311377246,space
83246,0.87962962963,0.6047904191619999,delete
83247,0.514814814815,0.835329341317,space
83248,0.044444444444399996,0.868263473054,symbol
83249,0.457407407407,0.12874251497000003,t
83250,0.92962962963,0.589820359281,delete
83251,0.20925925925900002,0.8832335329340001,","
83252,0.577777777778,0.874251497006,space
83253,0.62037037037,0.90119760479,space
83254,0.19814814814800003,0.88622754491,","
83255,0.14074074074100001,0.874251497006,symbol
83256,0.0759259259259,0.8413173652689999,symbol
83257,0.04814814814809999,0.637724550898,shift
83258,0.162962962963,0.40119760479,s
83259,0.19629629629599998,0.383233532934,s
83260,0.583333333333,0.889221556886,space
83261,0.233333333333,0.853293413174,","
83262,0.912962962963,0.607784431138,delete
83263,0.7722222222220001,0.8832335329340001,.
83264,0.764814814815,0.868263473054,.
83265,0.7481481481479999,0.8652694610780001,space
83266,0.951851851852,0.655688622754,delete
83267,0.9314814814810001,0.646706586826,delete
83268,0.21666666666700002,0.874251497006,","
83269,0.06666666666669999,0.874251497006,symbol
83270,0.240740740741,0.13473053892200001,e
83271,0.531481481481,0.8712574850299999,space
83272,0.2,0.38622754490999994,s
83273,0.905555555556,0.619760479042,delete
83274,0.585185185185,0.383233532934,h
83275,0.711111111111,0.652694610778,n
83276,0.307407407407,0.38622754490999994,d
83277,0.559259259259,0.814371257485,space
83278,0.8,0.9550898203589999,.
83279,0.914814814815,0.6227544910180001,delete
83280,0.87037037037,0.634730538922,delete
83281,0.19629629629599998,0.8952095808380001,","
83282,0.0388888888889,0.889221556886,symbol
83283,0.0185185185185,0.670658682635,shift
83284,0.92037037037,0.61377245509,delete
83285,0.8981481481479999,0.583832335329,delete
83286,0.22962962963000003,0.862275449102,","
83287,0.21296296296300002,0.419161676647,s
83288,0.312962962963,0.173652694611,r
83289,0.774074074074,0.820359281437,.
83290,0.792592592593,0.850299401198,.
83291,0.77962962963,0.6976047904189999,m
83292,0.19444444444400003,0.8832335329340001,","
83293,0.801851851852,0.844311377246,.
83294,0.557407407407,0.8113772455089999,space
83295,0.19814814814800003,0.85628742515,","
83296,0.8388888888889999,0.559880239521,m
83297,0.8722222222220001,0.59880239521,delete
83298,0.903703703704,0.673652694611,delete
83299,0.605555555556,0.9041916167659999,space
83300,0.940740740741,0.658682634731,delete
83301,0.557407407407,0.8293413173649999,space
83302,0.909259259259,0.607784431138,delete
83303,0.47037037037,0.85628742515,space
83304,0.937037037037,0.62874251497,delete
83305,0.925925925926,0.664670658683,delete
83306,0.92962962963,0.616766467066,delete
83307,0.455555555556,0.823353293413,space
83308,0.959259259259,0.595808383234,delete
83309,0.52962962963,0.395209580838,g
83310,0.522222222222,0.45209580838299995,g
83311,0.788888888889,0.640718562874,m
83312,0.553703703704,0.898203592814,space
83313,0.214814814815,0.850299401198,","
83314,0.285185185185,0.119760479042,e
83315,0.41851851851899996,0.428143712575,f
83316,0.09814814814810001,0.8712574850299999,symbol
83317,0.787037037037,0.724550898204,m
83318,0.8425925925929999,0.8413173652689999,.
83319,0.955555555556,0.6227544910180001,delete
83320,0.792592592593,0.8652694610780001,.
83321,0.361111111111,0.389221556886,f
83322,0.162962962963,0.40119760479,s
83323,0.503703703704,0.916167664671,space
83324,0.933333333333,0.505988023952,l
83325,0.925925925926,0.634730538922,delete
83326,0.296296296296,0.658682634731,x
83327,0.105555555556,0.817365269461,symbol
83328,0.6074074074069999,0.431137724551,h
83329,0.612962962963,0.419161676647,h
83330,0.777777777778,0.8293413173649999,.
83331,0.622222222222,0.844311377246,space
83332,0.781481481481,0.437125748503,k
83333,0.27407407407400003,0.368263473054,d
83334,0.653703703704,0.769461077844,space
83335,0.7240740740739999,0.140718562874,i
83336,0.6814814814810001,0.607784431138,n
83337,0.298148148148,0.404191616766,d
83338,0.39629629629600005,0.649700598802,c
83339,0.601851851852,0.389221556886,h
83340,0.646296296296,0.155688622754,u
83341,0.255555555556,0.191616766467,e
83342,0.6629629629630001,0.889221556886,space
83343,0.777777777778,0.425149700599,k
83344,0.616666666667,0.862275449102,space
83345,0.37777777777800003,0.640718562874,c
83346,0.553703703704,0.37425149700599997,h
83347,0.561111111111,0.443113772455,h
83348,0.631481481481,0.880239520958,space
83349,0.557407407407,0.404191616766,h
83350,0.6074074074069999,0.8832335329340001,space
83351,0.798148148148,0.473053892216,k
83352,0.237037037037,0.14371257485,e
83353,0.581481481481,0.431137724551,h
83354,0.67962962963,0.646706586826,n
83355,0.685185185185,0.8832335329340001,space
83356,0.462962962963,0.416167664671,g
83357,0.7555555555560001,0.862275449102,.
83358,0.657407407407,0.8832335329340001,space
83359,0.9111111111110001,0.62874251497,delete
83360,0.9111111111110001,0.634730538922,delete
83361,0.95,0.664670658683,delete
83362,0.935185185185,0.682634730539,delete
83363,0.7759259259260001,0.140718562874,i
83364,0.348148148148,0.11377245509000002,r
83365,0.20740740740699998,0.149700598802,e
83366,0.57037037037,0.434131736527,h
83367,0.659259259259,0.778443113772,space
83368,0.48148148148100006,0.580838323353,v
83369,0.8518518518520001,0.14371257485,o
83370,0.596296296296,0.416167664671,h
83371,0.622222222222,0.877245508982,space
83372,0.894444444444,0.101796407186,o
83373,0.701851851852,0.610778443114,n
83374,0.535185185185,0.40119760479,g
83375,0.455555555556,0.131736526946,t
83376,0.655555555556,0.880239520958,space
83377,0.7,0.682634730539,n
83378,0.464814814815,0.368263473054,g
83379,0.9111111111110001,0.38622754490999994,l
83380,0.9314814814810001,0.6227544910180001,delete
83381,0.359259259259,0.170658682635,r
83382,0.624074074074,0.8832335329340001,space
83383,0.6,0.562874251497,b
83384,0.233333333333,0.13473053892200001,e
83385,0.255555555556,0.14371257485,e
83386,0.35,0.17664670658700002,r
83387,0.296296296296,0.149700598802,e
83388,0.861111111111,0.110778443114,o
83389,0.618518518519,0.9341317365270001,space
83390,0.592592592593,0.422155688623,h
83391,0.774074074074,0.20359281437100002,i
83392,0.731481481481,0.649700598802,n
83393,0.362962962963,0.101796407186,r
83394,0.531481481481,0.38023952095799995,g
83395,0.24814814814800001,0.0928143712575,e
83396,0.114814814815,0.39221556886200004,a
83397,0.18333333333299998,0.443113772455,s
83398,0.416666666667,0.61377245509,c
83399,0.7962962962960001,0.862275449102,.
83400,0.787037037037,0.850299401198,.
83401,0.116666666667,0.422155688623,a
83402,0.6,0.455089820359,h
83403,0.711111111111,0.889221556886,space
83404,0.138888888889,0.155688622754,w
83405,0.683333333333,0.9730538922159999,space
83406,0.49629629629600003,0.39221556886200004,g
83407,0.924074074074,0.619760479042,delete
83408,0.92037037037,0.616766467066,delete
83409,0.7166666666670001,0.664670658683,n
83410,0.688888888889,0.8712574850299999,space
83411,0.225925925926,0.107784431138,e
83412,0.564814814815,0.413173652695,h
83413,0.0574074074074,0.9550898203589999,symbol
83414,0.051851851851900006,0.706586826347,shift
83415,0.8629629629629999,0.37125748503,l
83416,0.7759259259260001,0.167664670659,i
83417,0.885185185185,0.59880239521,delete
83418,0.22037037036999996,0.104790419162,e
83419,0.475925925926,0.0748502994012,t
83420,0.764814814815,0.8592814371259999,.
83421,0.21296296296300002,0.7395209580840001,y
83422,0.042592592592599995,0.781437125749,symbol
83423,0.46666666666699996,0.137724550898,t
83424,0.046296296296300006,0.862275449102,symbol
83425,0.062962962963,0.562874251497,shift
83426,0.65,0.889221556886,space
83427,0.8185185185189999,0.862275449102,.
83428,0.0722222222222,0.338323353293,a
83429,0.42037037037,0.625748502994,c
83430,0.605555555556,0.404191616766,h
83431,0.461111111111,0.0958083832335,t
83432,0.237037037037,0.125748502994,e
83433,0.624074074074,0.838323353293,space
83434,0.507407407407,0.38023952095799995,g
83435,0.581481481481,0.38622754490999994,h
83436,0.935185185185,0.62874251497,delete
83437,0.0703703703704,0.389221556886,a
83438,0.657407407407,0.8323353293410001,space
83439,0.222222222222,0.12874251497000003,e
83440,0.922222222222,0.61377245509,delete
83441,0.874074074074,0.368263473054,l
83442,0.17777777777800002,0.38023952095799995,s
83443,0.125925925926,0.119760479042,w
83444,0.65,0.11377245509000002,u
83445,0.788888888889,0.431137724551,k
83446,0.0796296296296,0.8652694610780001,symbol
83447,0.40370370370399994,0.568862275449,c
83448,0.5870370370369999,0.37125748503,h
83449,0.75,0.170658682635,i
83450,0.211111111111,0.149700598802,e
83451,0.7759259259260001,0.649700598802,m
83452,0.892592592593,0.347305389222,l
83453,0.846296296296,0.08982035928139999,o
83454,0.222222222222,0.131736526946,e
83455,0.564814814815,0.389221556886,h
83456,0.787037037037,0.838323353293,.
83457,0.790740740741,0.817365269461,.
83458,0.611111111111,0.404191616766,h
83459,0.614814814815,0.916167664671,space
83460,0.414814814815,0.649700598802,c
83461,0.612962962963,0.377245508982,h
83462,0.203703703704,0.293413173653,s
83463,0.10925925925899999,0.404191616766,a
83464,0.544444444444,0.8922155688619999,space
83465,0.8833333333329999,0.595808383234,delete
83466,0.305555555556,0.377245508982,d
83467,0.324074074074,0.12874251497000003,r
83468,0.603703703704,0.85628742515,space
83469,0.142592592593,0.17664670658700002,w
83470,0.251851851852,0.110778443114,e
83471,0.8425925925929999,0.16467065868300002,o
83472,0.37777777777800003,0.08383233532930001,r
83473,0.312962962963,0.39820359281400003,d
83474,0.777777777778,0.116766467066,i
83475,0.7240740740739999,0.658682634731,n
83476,0.22037037036999996,0.14670658682600002,e
83477,0.7962962962960001,0.206586826347,i
83478,0.8425925925929999,0.38622754490999994,k
83479,0.237037037037,0.137724550898,e
83480,0.624074074074,0.59880239521,b
83481,0.605555555556,0.377245508982,h
83482,0.740740740741,0.88622754491,space
83483,0.557407407407,0.383233532934,h
83484,0.24444444444400001,0.85628742515,","
83485,0.09444444444439999,0.338323353293,a
83486,0.509259259259,0.34131736526900003,g
83487,0.49629629629600003,0.059880239521,t
83488,0.275925925926,0.35628742515,d
83489,0.20185185185199997,0.116766467066,e
83490,0.848148148148,0.104790419162,o
83491,0.6,0.389221556886,h
83492,0.707407407407,0.679640718563,n
83493,0.788888888889,0.880239520958,.
83494,0.624074074074,0.8652694610780001,space
83495,0.801851851852,0.607784431138,m
83496,0.633333333333,0.844311377246,space
83497,0.7629629629629999,0.682634730539,m
83498,0.5870370370369999,0.625748502994,b
83499,0.594444444444,0.784431137725,space
83500,0.164814814815,0.40119760479,s
83501,0.592592592593,0.88622754491,space
83502,0.38148148148100003,0.580838323353,c
83503,0.572222222222,0.389221556886,h
83504,0.7425925925929999,0.173652694611,i
83505,0.181481481481,0.416167664671,s
83506,0.43888888888899996,0.6227544910180001,c
83507,0.57037037037,0.39820359281400003,h
83508,0.57962962963,0.640718562874,b
83509,0.24444444444400001,0.167664670659,e
83510,0.457407407407,0.413173652695,g
83511,0.668518518519,0.823353293413,space
83512,0.925925925926,0.631736526946,delete
83513,0.9,0.619760479042,delete
83514,0.616666666667,0.8592814371259999,space
83515,0.38148148148100003,0.38622754490999994,f
83516,0.40555555555600004,0.61377245509,c
83517,0.562962962963,0.37425149700599997,h
83518,0.205555555556,0.365269461078,s
83519,0.6425925925930001,0.835329341317,space
83520,0.462962962963,0.0868263473054,t
83521,0.857407407407,0.137724550898,o
83522,0.18703703703699998,0.389221556886,s
83523,0.168518518519,0.116766467066,w
83524,0.531481481481,0.7724550898199999,space
83525,0.338888888889,0.428143712575,d
83526,0.644444444444,0.122754491018,u
83527,0.205555555556,0.38622754490999994,s
83528,0.874074074074,0.610778443114,delete
83529,0.87037037037,0.6047904191619999,delete
83530,0.25740740740699997,0.323353293413,d
83531,0.4,0.140718562874,r
83532,0.6092592592589999,0.949101796407,space
83533,0.185185185185,0.419161676647,s
83534,0.218518518519,0.152694610778,e
83535,0.683333333333,0.631736526946,n
83536,0.5685185185189999,0.6047904191619999,b
83537,0.259259259259,0.167664670659,e
83538,0.224074074074,0.137724550898,e
83539,0.918518518519,0.619760479042,delete
83540,0.457407407407,0.09880239520960002,t
83541,0.240740740741,0.149700598802,e
83542,0.672222222222,0.619760479042,n
83543,0.48703703703699996,0.40119760479,g
83544,0.17592592592599998,0.389221556886,s
83545,0.590740740741,0.868263473054,space
83546,0.25,0.17664670658700002,e
83547,0.205555555556,0.395209580838,s
83548,0.6407407407410001,0.119760479042,u
83549,0.309259259259,0.0808383233533,r
83550,0.616666666667,0.838323353293,space
83551,0.20925925925900002,0.38622754490999994,s
83552,0.455555555556,0.12874251497000003,t
83553,0.307407407407,0.41017964071900004,d
83554,0.235185185185,0.131736526946,e
83555,0.611111111111,0.137724550898,u
83556,0.331481481481,0.377245508982,d
83557,0.0333333333333,0.383233532934,a
83558,0.462962962963,0.395209580838,g
83559,0.222222222222,0.104790419162,e
83560,0.314814814815,0.12874251497000003,r
83561,0.457407407407,0.140718562874,t
83562,0.611111111111,0.850299401198,space
83563,0.759259259259,0.664670658683,m
83564,0.535185185185,0.889221556886,space
83565,0.224074074074,0.314371257485,s
83566,0.592592592593,0.85628742515,space
83567,0.255555555556,0.188622754491,e
83568,0.596296296296,0.8832335329340001,space
83569,0.705555555556,0.574850299401,n
83570,0.246296296296,0.170658682635,e
83571,0.914814814815,0.664670658683,delete
83572,0.625925925926,0.8652694610780001,space
83573,0.603703703704,0.8652694610780001,space
83574,0.25740740740699997,0.155688622754,e
83575,0.614814814815,0.191616766467,u
83576,0.35,0.0658682634731,r
83577,0.8870370370370001,0.39820359281400003,l
83578,0.21296296296300002,0.191616766467,e
83579,0.635185185185,0.368263473054,h
83580,0.494444444444,0.389221556886,g
83581,0.612962962963,0.64371257485,b
83582,0.25740740740699997,0.110778443114,e
83583,0.611111111111,0.359281437126,h
83584,0.0537037037037,0.37125748503,a
83585,0.35555555555600005,0.06886227544910001,r
83586,0.455555555556,0.0718562874251,t
83587,0.653703703704,0.101796407186,u
83588,0.648148148148,0.101796407186,u
